Longitude,Latitude,flood_anytime
87.70018329409305,17.890924180457496,0
81.64452085360078,11.290732115977082,0
79.24905733960017,34.81611493007832,1
78.90283737957925,33.44284124804845,1
86.56141511097164,15.480307203739512,1
82.34903629331433,27.139537334991196,1
92.6248351916668,31.69944380583526,1
93.36635754547464,24.100823536384407,1
72.94625096218904,23.35986677232419,1
71.95077589482604,15.0137164361131,0
86.28162685504398,10.699980266371078,0
76.7355466938061,34.019256980646475,0
68.53855084418787,34.11212365773658,1
93.7706374115257,26.35994226092477,1
74.58012225007045,17.83186394041232,1
94.94913889888846,18.127077663767167,1
88.80559907546936,29.052714687236943,1
90.11695120743305,34.01619753862474,1
73.84238337800166,33.725506303688405,1
74.79163834288758,30.616390829871094,1
83.1167648608979,26.618917738474345,1
72.990895726846,10.440058984856416,0
76.85751908780793,12.6872327087438,1
77.32241186048633,34.0580714672853,1
72.62926806433016,25.58644273012811,1
73.95030216845966,8.26671449688226,0
90.86800341823944,10.942674743114932,1
72.84867978187079,27.24155130413362,1
68.82526436347375,8.146785931540341,0
86.25129333623921,12.663433491107462,1
96.30351046238104,23.913279891631,0
77.60520062407052,28.064960733088103,1
71.44101539269131,26.906876525575417,1
84.5412324356584,14.503809974356232,0
94.28427212177374,28.65319741907854,1
90.73779161502588,14.880223537407202,1
86.05296018396876,17.436591246618764,0
77.13663840162039,29.6482507484227,0
83.71452502501037,26.839354072369225,1
70.6461003978234,32.62747890433116,1
87.68941730413943,27.07077387670996,1
89.02778454803187,24.48094949672868,1
95.98591706438764,10.716568267014685,1
75.55152340360708,18.66375828872357,1
68.53523615224766,15.690868662770038,1
83.82264546838736,15.075699657993423,1
88.49692462750762,36.21730608782092,1
90.92181680060663,19.39983401533605,0
73.61842905771951,33.86935010013629,1
75.59083320207368,26.303020153920624,1
82.86513683275159,31.049527802707804,1
77.58742348913006,22.57647570005057,1
92.95483311103592,24.73021265416441,1
81.73904445842288,22.283013120747054,1
91.18778067895808,13.66204664614329,1
84.83797305398826,28.95111134258365,1
90.41961410689623,16.14239851078482,1
77.6475166093794,8.705163026512162,1
92.11108203597902,26.718696581307867,1
75.96259715097963,13.136209702804418,1
83.83686543209544,35.27329894623452,1
74.20620628204236,35.66392873307503,0
81.7902691271596,34.531067316393006,1
77.2270810757524,18.73460230740789,1
75.73439948847921,8.448241879337155,0
96.04256552281308,34.92123831504404,1
72.64214905911518,20.41734030120212,1
90.83244928626446,36.03298975226642,1
96.54078382501324,35.94497933558833,0
68.57714302846226,32.737274208553444,1
88.27179500722076,16.539017870017986,1
75.33444236113233,19.167834129455837,1
69.17414690552083,32.68296347398885,1
79.6837977897423,17.190738149532052,1
95.12131649495538,12.915289653896682,1
68.34118773664294,24.147236611292158,1
85.04868506596367,35.14848845066265,1
82.54049787926441,28.184864103574217,1
93.32814076676038,24.531773932591584,0
70.43604972109814,10.818118319352289,1
87.76425486671286,25.83520957427592,1
87.72318125456505,36.71156165302364,1
87.4033204890062,12.062436441859198,0
95.32770035311609,23.031559918548368,1
91.86953834119952,33.443819085910704,0
69.21720906106168,29.482289914871927,1
81.66140267043087,28.21345648886277,1
79.54063862983867,28.37203843562617,1
76.99426941163325,18.4252433853729,0
81.08876502946882,16.51416348367031,0
79.14163136285335,31.47147350887689,0
80.53768309648129,31.49328844569624,1
96.39859410265063,33.145097238823006,1
70.57035626773784,34.48397602413767,1
94.74469522532316,22.8289295669672,1
81.92686469065977,22.54397254592879,1
86.08852511948669,31.15056019003648,1
92.07530603191312,26.848953992555188,0
78.4534278453284,28.3570394404734,0
80.48223533455104,31.07798741364693,1
79.8760359280827,33.81015491270942,1
78.86719965353703,17.801859548694537,1
94.84035032775996,18.891905626558376,1
92.03896684459735,10.7254762553852,1
71.1609997060263,24.770124088889045,1
71.13557722183579,9.04232594010552,0
80.40821593073674,21.502342525841343,1
70.86106392525146,23.736694406519725,1
85.95369976286247,16.30969631172025,0
72.16705661059028,25.13416455650131,1
83.14882465503723,8.884507248232433,1
68.20937846310781,9.083097473727218,1
77.18129410396675,31.855416259130088,1
87.638530986507,18.44552860092662,0
82.03712926660761,11.684754866904658,0
96.36981509397066,23.145054541589325,1
93.34901008592011,30.329813039859715,1
78.41305259225139,14.258809797408452,0
69.31910970269597,26.06382379875101,1
92.52316270333554,10.475076484819272,1
94.42579499912549,9.498769913889625,0
91.79819440915207,23.40928431547629,1
71.71054828667319,23.67841852669309,1
96.93953889795634,26.48546714344799,1
75.49894242503044,29.056648677957185,0
89.00194247144273,36.29971030441351,1
94.33301141373592,22.972710100734663,1
74.83492631559058,17.365737715296135,0
94.33949808563492,31.060399648292407,0
76.97496579665115,15.854135286600153,0
96.31598344913763,20.730171200463445,1
76.15654059103376,10.275235058925713,1
95.64963891797724,8.735171559048268,1
69.55279487588757,35.91680402565983,1
88.56888833842459,32.24342349485397,1
83.4312228812731,28.18325197671724,1
81.85843523655919,19.859635388013828,1
74.48133511341936,13.025535282054529,1
88.46227790351827,12.536674237461495,1
73.5334752519429,15.257044046773265,1
84.03241208355828,23.927573276477496,0
75.34411552816728,28.72328175830181,1
95.71302001365932,27.14572392481421,0
68.83030462123394,16.11808301143234,1
73.79212012322586,35.69109313923263,1
75.02700758523598,29.399010584177287,1
80.00796694726668,24.07626752283062,0
74.74917701423155,25.739901640796216,1
82.24912361779477,20.168401810405907,1
93.30150017449763,15.184198695533569,1
88.64983922086596,18.323207680886583,1
84.81889743551822,29.977537203466703,1
70.58109216149771,8.41741117026292,1
88.125771143289,11.36610657470057,1
72.82601424501726,9.33407661863083,1
90.80465419288925,9.181135267250134,1
75.25164599679444,32.808356936319214,1
80.09441312130613,28.406077922020685,1
78.16363586721991,21.75104104353243,1
92.90560352557084,10.837190658879043,1
71.66978930268884,22.25686037838814,1
84.40370158915887,21.7306813526364,1
72.11978667384881,13.02285422739044,0
88.4390792478334,20.581697827901216,1
94.24726570603995,19.556637297523828,1
80.60362196215036,25.85965284351428,1
82.1546755476843,26.41771587516167,1
94.8952622580001,9.313816283389292,1
83.10875027083135,18.863765824167665,0
82.14035470343727,26.149937555712857,1
84.77154397842482,22.59095149882254,1
87.98766235452561,32.83820539446135,1
71.09961787752391,27.102115316949405,1
91.81220530450396,12.72509838536146,1
80.62964579614452,10.046493674612464,1
70.09810678702708,26.630159067983158,0
90.79929740674818,8.768828005707032,0
78.93154917890189,24.98749185693044,0
70.91065735775656,35.26667700132377,1
86.37959214675426,24.68875115840049,1
93.5238092495756,19.256927859989133,0
93.7448517730056,26.655358334828243,1
95.77224076946024,21.28933382425398,1
93.16345833323396,23.822886890162117,1
68.06208666101878,35.30247945451923,1
79.02699382598831,19.19697649622245,1
91.7377348172596,35.87452635089351,0
78.62133717395575,34.25516861672585,1
85.44490668501147,13.677942908889596,1
85.58319147386143,10.011477725379798,0
78.58573381712587,10.922562039945372,1
94.22974389115734,8.528432943894941,1
82.59362201619741,10.738845861921924,1
81.47874197218752,27.80719642907435,1
96.92789862419498,10.06447080534664,0
82.31151055810588,17.250293278519077,1
73.17354930592884,32.50138401811418,1
82.8790132630397,8.67488613633895,0
91.60648533007796,31.619585995079134,0
90.52894948005016,16.173788468428597,1
90.86887118814566,11.426780001028032,0
88.53268973593944,28.20537779556037,0
75.37231704293396,26.239342556616634,0
93.00043848936672,33.446688392284535,1
93.90986049591169,29.317060270312687,1
73.63042820193792,31.30094698116061,1
71.78321345999042,16.179002604567888,1
96.29254408908425,13.14574676961196,1
93.18139494586067,29.767827797584893,1
93.90384826908846,31.398207438750656,1
93.70491515410744,36.72464911801953,1
83.70891789697812,19.96591263043137,0
86.74565036330819,18.788524487990717,1
83.81552271187562,30.51597586151791,1
69.48498412651955,17.883302667337517,1
89.61958947523041,34.99196244250338,1
82.65462896674053,32.89396980344734,1
86.78356316891666,20.44082679387553,0
82.57655434429053,29.775260965953425,1
82.26252834735122,29.88174334845579,1
72.98188417485524,10.990592196242046,1
76.08269773909332,34.17403429370744,1
72.60672806637471,22.652318800987857,1
73.67432257313493,31.967266517124507,0
96.21634403218884,17.281438429887743,1
72.44028992739375,33.970173626389816,1
75.80884230485103,19.286848683290728,1
85.12710007441896,8.314291892928653,1
85.69517871086262,34.256077316158645,1
72.46524976257105,10.647313626797873,1
91.01780534777116,17.260095490122033,0
90.77088316947192,35.551797044473346,1
74.88221342191284,35.567607261189124,1
76.37132277758835,24.629698755575298,0
95.2016480983254,26.32327915292418,1
91.94447193340486,21.004920137371272,0
88.23611395881319,16.503112379243873,1
70.38476342380741,17.531271815727564,1
80.1296583461747,27.503035226234115,1
84.21975429022798,29.81886135369272,1
73.43492735152952,30.955792268049606,0
80.9985708811385,30.89892614104206,1
85.42975044717201,10.64497698841202,0
77.49392372334658,22.33818883637486,0
90.64739974956412,9.669204040482684,1
92.37303786752535,23.93633758738833,0
77.38467461358805,20.804384539827936,1
92.32105748028124,33.74342129999069,1
71.00372041698743,18.176535364010284,0
92.29414386005703,11.39494347640057,0
72.42976251836089,12.14675877953224,1
70.40488742278205,30.083808319806696,1
86.61148672878933,25.92832383617157,1
81.68618360690354,10.932557607560916,0
94.32882741197216,10.439097377334924,0
78.53248668663463,28.32810481231448,1
76.32741563969122,10.110127184561613,1
82.52131227818175,31.83394171942033,0
81.22243938729117,28.48102458753839,1
77.98841334029846,10.359114638615091,1
88.11849766225153,10.460293708470566,1
90.02729318350333,36.612547776534086,0
92.73653510187395,18.85385307692749,0
96.21284153659994,18.74862226493984,1
75.73302957184264,31.571187450467576,1
88.76671099220889,35.4702087441319,0
79.43348882937661,36.594030850863255,1
87.63537718658213,29.847967372509306,1
81.8034690201274,18.91152798039656,1
96.81941998027,10.421520784261396,0
89.13816193793176,30.537260561895668,0
95.6222477125954,24.193723242338347,0
92.2141169349544,20.302438268162312,0
94.18412932373776,34.28427716774735,0
91.61815671922557,11.22472698687839,1
81.31561478090143,22.28612802443492,1
75.30186514705964,8.329255698255153,1
78.73928508806515,21.591158617829663,1
68.58685074655857,9.632794994773285,0
83.19580185647536,11.445719571774086,1
82.64667620784185,11.408261156536042,1
83.23226348008416,26.827098761365843,1
96.24690552418986,29.635301498697277,0
94.43216610019034,24.91769418781763,1
72.68967057157313,35.903003905761715,1
78.69759312512079,18.87124680618742,1
80.29472920443459,16.28565050217396,0
78.45545461769778,33.189374717494346,1
91.15638294451348,14.484279317064129,1
83.19709242616003,35.933453643777725,1
84.59089469217713,8.352479766004674,0
92.73739321064984,36.12648597452153,1
91.3719164490454,9.251637446566708,0
71.8341341617887,33.843150297244065,1
88.7035229384254,23.30333216350269,1
80.62764773815903,36.79597908745971,1
76.54481818881251,10.140100377326569,1
69.4505458061634,24.061774247638304,1
82.13023725001808,36.10977353295387,1
78.30766374101141,23.16983748093432,1
75.29387815061563,26.252560505922613,1
88.14548015831177,28.176711980553897,1
90.31507623215202,21.181690878265425,1
75.09889605185332,26.19918432243784,1
69.43397566370108,24.945115045769903,1
92.61382831639182,34.13358230423868,0
68.28883249492479,9.317945029902278,1
95.17626232372268,16.14793249817468,1
86.20097634549847,35.561933038220204,1
77.33355242083829,33.81764973283657,0
75.14785937772535,21.214045830785675,1
68.26116426366978,25.983845336244567,1
74.82867109331544,16.04405430645285,0
71.99412074399709,13.455513631989078,1
85.75282040097122,21.44725374325948,1
72.82982206922024,18.24721461275553,1
83.33026528856196,24.92602724367529,1
85.11337624798965,10.25430447198456,1
76.64320925206052,36.25744942231883,1
69.01688352154284,36.60011158990848,1
69.08036253781168,28.24668970657261,1
68.76407263362361,23.54679462397949,1
89.43461534695984,16.976300872303504,1
77.22228143961465,31.60005557150151,1
91.09270539306225,27.8572040040625,1
80.52025189144263,12.715891241001849,1
81.13694492406896,34.41688835032143,1
82.87359547277764,31.8535800447719,1
88.67791223487802,35.5441974854658,1
75.9315831090615,29.04586574326244,1
71.52603313647228,25.789040682137905,0
84.12566272055238,20.129048052427947,1
77.48235107403944,35.04912601726639,1
80.83224809637309,33.11585279551184,1
86.76145454178186,9.311341433079493,1
82.32964649309685,8.764642260420308,1
85.98808569592444,18.91743763946344,1
83.7818000612952,31.506046592673155,0
89.45409478614687,36.63100775013339,1
88.47216191363698,12.362089842002318,0
83.49150686244995,25.22979074521192,1
87.6881876049315,19.045834842299623,1
93.33322846590576,36.12751753662349,0
80.53586734585689,32.421448770935555,1
79.97012910971502,32.311532436623,1
90.16312300471904,21.59210163405414,1
84.89406127421782,20.02976556779229,1
70.05919662645506,15.92880508599048,1
93.87124845504135,9.634889402876889,1
68.89270996489157,33.07694891139654,0
89.70349433008255,31.57412926477225,1
90.00503013842507,36.99181252529779,1
95.64022147317598,36.90246827514326,1
69.5698978436673,24.1075194624762,0
85.30884896275023,30.300635040234805,0
80.40737654818453,35.39820616659041,0
77.58835569092672,32.639774329644936,0
70.61923824867311,15.173094950552732,0
84.31696947046797,21.065779923992714,1
81.8921810445638,11.745623039393356,0
71.0320792863797,35.66747979050295,1
85.76219570581542,25.57906439907552,1
89.40064048733521,14.630641359600418,0
90.2510707305558,27.479319847769844,0
94.2558224596104,25.92571897327898,1
79.87465151477454,18.38671882295237,1
95.63911029004196,11.293170173789242,0
93.0974527473979,27.47562267219119,1
76.59854555969423,23.088923326210008,1
72.6192080831343,30.39723336033354,1
80.62629248771239,23.084741532247808,1
79.65506253072303,32.71326350923766,1
84.69585985460492,24.00529832446008,0
84.91820073750469,24.267201174526203,1
89.74962254701929,33.422954477092006,1
82.7868084979627,19.701003120159516,1
71.0398565872822,11.88644162506858,0
92.89044873104008,8.83469761308683,1
76.98317291237042,29.89898041453495,1
96.16762634889116,25.988976989250475,1
71.41794315171333,28.418313274877484,1
95.7892839947426,14.175960683758412,1
70.63934239959299,11.954772792016325,1
74.70004800046472,8.421795304368576,1
69.3508183205097,18.167039205391312,1
88.44828125253085,25.10761291878436,0
92.65866336058195,19.37507730789224,1
80.58806137266343,20.68677273868814,0
94.92714017623048,34.220602140318704,1
85.11867308091239,18.099408543675708,1
86.27020692794918,22.905695185634517,1
92.51715684932232,30.72593736949315,1
76.60720594650333,19.499740687316837,1
78.27370591850115,26.04051430660833,1
94.27260565664469,33.00854755365561,1
94.12794138512416,35.53609808607162,1
96.31800050982524,12.2651309469421,1
94.15331117680846,34.871041129683334,0
71.69378904496746,22.271372499306608,1
91.88800429797264,15.489087260669791,1
79.88531586517823,21.314936930909575,1
96.7332393224322,36.42094468327883,1
81.69614796553523,22.28592472579322,0
84.0612463925644,17.53379669833774,1
83.36347254244716,26.368624775185047,1
77.33037386589005,14.9642229445676,1
70.17564057789463,10.200036515151254,1
93.97388568165564,11.737511935408827,0
91.27759856326232,11.713329329775402,0
72.0462766362304,12.405178111856536,1
90.52627986915212,12.025988006832891,1
86.1495533154677,26.585367599293225,0
79.86516984961105,13.2745224475752,1
75.36661332377132,18.024351216392034,1
92.93213472156476,34.00686388727434,1
88.30545951952755,21.744887567623294,1
83.88445737460496,27.359174417109788,1
85.67748748305546,12.997276264847264,1
70.64091928038324,13.576381545451452,0
81.74367306642456,9.185189871727887,0
73.61730849078536,12.899116829092772,1
74.04312669125594,16.0791198319268,1
87.17781490631913,13.133304044025657,1
94.42642840319436,10.572373478954614,1
79.70894170387206,11.498440261917423,0
74.02472891735351,21.362584272949046,1
86.81366117986298,13.983677833767985,0
93.2644243441592,18.563825970394188,0
89.70124523255224,22.599100854790848,1
93.19395968556104,28.021450030251597,0
83.56008545931319,9.14005205539187,1
89.80441108670654,31.18290156836224,0
72.06187222140916,26.20911129523633,1
78.09996384553256,10.371011926517284,1
79.29692576996415,33.33378009909654,0
82.82757664113501,34.70529961542258,1
94.94321444744789,9.771260835791049,1
93.35460024644306,16.02945179626891,1
71.90123927638635,31.37983711399878,1
73.01089990459144,29.69953102112609,1
78.37157593807842,13.351109561334942,1
76.43157211082955,14.071130376764598,1
85.82835764153161,18.74369098095008,1
94.1805053851718,22.051166570539618,0
95.906454708505,25.929388374378583,1
86.95448562352156,18.6984955475234,1
92.3066168406315,21.41350676786129,0
83.23086380669312,29.67665720587894,1
74.04148145894115,9.06381288382734,1
83.21596395071084,15.320671385976604,1
84.09739544169187,28.68713799065202,1
89.53126936219314,33.96099829292878,1
74.37660670151313,22.83864582135432,1
78.68100108051522,23.431291072694155,1
78.55679660722242,11.107988328853503,1
95.82374827649376,20.974958637880185,1
80.87440384947485,23.44590072719567,1
89.89772505164625,15.03164460540716,0
89.77353005985873,15.80805369753205,0
75.700781359294,18.941240730034057,0
84.58422099178023,8.582064735554065,1
93.9347839062408,17.34029580191217,0
81.78073386425153,14.131992202899797,0
95.40840771293384,17.497423213159525,1
74.21928865040069,11.473101822758284,1
70.1506140674469,33.82529114145696,1
93.85216232119774,25.21418115306741,1
92.58275474090428,27.6939672551902,1
96.7851064020815,30.88596591961281,1
87.70241115526036,22.45482376894266,1
95.16394987334732,10.520688354535288,1
91.98152172743922,23.57608971273789,1
92.48836366048252,25.01839242260549,1
84.50510554317378,29.61774475134557,1
79.08857333958461,20.518126840660702,0
95.10218410375518,11.69982878107135,0
80.53139809286094,16.22950126816301,0
83.6257616502404,18.529386595560418,1
80.93731490663045,26.731599998616435,1
84.37973110484572,24.552570835398445,1
81.64464729077748,18.32680505103754,0
69.3910591988048,36.60894221499641,1
93.57939739422326,25.567469761349727,1
80.88742074855732,14.87957696034384,1
85.07936580671311,10.951691705991708,1
72.03644627998162,12.43291503634563,1
68.09824759149653,15.132774123150735,0
75.11341271566565,12.659759824527114,0
88.43299493186716,13.410443697487867,1
70.87664137327349,16.267759892121568,1
94.35773577120756,13.02783426354789,0
74.23565451132936,34.00619731416633,1
73.9332148144615,10.326778624187623,1
73.26373088702337,23.210830297537385,1
68.40546967616957,19.90150798270018,0
90.3823585858688,36.48897989034958,0
93.3760014061125,11.249128162873518,1
85.81071837586977,19.537812372326503,1
73.457799468716,36.1146425649857,1
76.27306191128551,33.09970665092543,1
81.80187422358394,31.69509005752912,0
95.67603259707572,15.479181984303256,1
75.17318978271454,12.955740034311908,0
89.21773121367676,27.390653377808498,0
80.74399847549469,34.951903684699985,0
76.63757310244063,24.146123897403964,1
81.2215621736413,24.576767994627097,1
70.06499480869574,16.11939371614824,1
91.16193375698052,30.31529506256617,1
75.05575591150605,13.424268708168178,0
89.03695157259614,17.386697855723067,1
69.98210277199765,20.337656719876087,1
95.6978581288049,22.720700981849195,1
73.59743457676527,15.029882240037328,1
93.59952021000534,11.330267917436904,1
91.4747230788476,25.707981230807345,1
96.06793779836106,16.37028604396742,1
81.85882916742673,24.855908421255755,0
89.0945215215326,12.476518742951868,0
78.75060905409573,21.953062953789708,1
73.34667890257111,23.445093543995988,1
80.84920205507001,9.50288256785038,1
72.80672144626519,17.761524067623697,1
96.47929406080512,11.898025631230253,1
70.79114824308077,9.837874143710264,1
85.087139980126,36.70884673930841,1
86.16745180236762,17.348261504266965,1
83.60430674334758,31.48635892978441,1
87.20339068564317,15.384578988149151,1
71.36924247534483,27.76357894449395,1
84.09553720195345,30.04660793680091,1
76.32916456269348,25.273523477627485,1
95.26510583573064,21.675709467954597,1
90.10007794975203,19.943386510270788,1
96.20291998263254,18.117179729746866,1
69.08912602246549,34.956345183186954,0
76.26886208024055,32.087962825844144,1
73.66725501251211,35.98578040932887,1
68.32348303204309,11.604619481080796,0
75.02744617714332,29.195156780905684,0
87.68450352209244,35.2118732478101,1
74.7015787419025,13.255758918804144,1
82.76109991899592,9.928391753636546,1
93.74672533398495,29.492498829411712,0
88.11897969012318,24.65972028221745,1
79.44424302727492,32.413034525989886,1
78.80159922845114,12.053398922162396,1
81.21633860624605,31.06275204393681,1
73.13420179073728,13.847192281384592,1
86.38602225506365,12.74602234310543,0
78.56043175403356,12.763708139998794,1
92.71859512859926,31.62266688671008,0
89.94002714167667,27.290719400189804,1
85.70488175867264,23.16889731830446,1
78.56186445683596,18.40608403958157,1
74.08802311853105,33.43881568358014,0
90.50840405906308,19.380908115256425,1
82.1058638707415,31.68138374467573,1
74.51775110714337,20.734912348536334,1
73.66006383616018,18.93138845332232,1
72.79662623053942,21.417713784418588,0
90.53767468996226,16.73995835076012,0
74.64062837370903,29.68067202511128,1
83.27262564223072,22.578891312681897,1
81.09484446821864,14.734168159257704,1
84.80871607762023,34.08766262496249,1
93.43749211076464,19.13284541982313,1
93.16467431237018,23.76303297230567,1
81.08120608292093,34.28769121797186,1
68.44562127130698,26.102901881505773,1
80.36687036571479,11.39004318054256,1
85.57961258530007,35.255131584790774,1
84.17517801384379,26.20353353907112,1
86.88874706820596,17.712262825055497,1
72.46819624171943,12.038890107238233,1
86.74951786464125,31.026730488838584,1
73.2968969435694,25.98210992192689,1
89.76519544020572,23.470371667313323,1
77.83354078461772,33.92288490847777,1
88.58696756806215,30.869319125511392,1
69.3881023682771,12.398571512249784,1
79.82794074213649,17.039939966070897,1
88.44600114563664,15.206185054619509,1
74.57924497361333,29.574442484607637,1
91.06332429911946,8.972440607337601,1
86.29261226004303,24.52680086126818,1
85.03929139234415,30.111301886480025,1
78.25291677192578,33.42620346609073,1
81.9910926410524,17.92037071276132,1
85.32312972835774,31.81646183548837,0
81.70140130353182,11.20832037170101,1
88.25108639427624,32.54711646030103,0
80.57721106010183,11.697171207627491,0
73.86592227051888,19.52133142625065,1
74.20407970123037,31.121565607607057,0
68.16830929644529,12.347605393114438,1
